Position,Const,Created,Modified,Description,Title,Original Title,URL,Title Type,IMDb Rating,Runtime (mins),Year,Genres,Num Votes,Release Date,Directors,Your Rating,Date Rated
24,tt15613514,2025-10-11,2025-10-11,,"The Crime","The Crime",https://www.imdb.com/title/tt15613514/,Movie,6.1,127,2022,"Action, Crime, Thriller",1292,2022-01-05,"Sherif Arafa",,
25,tt9252468,2025-10-11,2025-10-11,,"Mosul","Mosul",https://www.imdb.com/title/tt9252468/,Movie,7.1,101,2019,"Action, Drama, Thriller, War",32412,2020-11-26,"Matthew Michael Carnahan",,
26,tt8354112,2025-10-11,2025-10-11,,"Mosul","Mosul",https://www.imdb.com/title/tt8354112/,Movie,7.5,86,2019,"Documentary, War",7493,2019-05-14,"Daniel Gabriel",,
27,tt13694540,2025-10-11,2025-10-11,,"30 March","30 March",https://www.imdb.com/title/tt13694540/,Movie,4.4,99,2021,"Crime, Drama, Mystery, Thriller",278,2021-09-08,"Ahmed Khaled, Ahmed Maher",,
28,tt9860858,2025-10-11,2025-10-11,,"Costa Brava, Lebanon","Costa Brava, Lebanon",https://www.imdb.com/title/tt9860858/,Movie,6.7,106,2021,"Drama",1207,2022-01-21,"Mounia Akl",,
29,tt11112784,2025-10-11,2025-10-11,,"Perfect Strangers","Ashab wala Aaz",https://www.imdb.com/title/tt11112784/,Movie,5.8,99,2022,"Comedy, Drama, Romance",5667,2022-01-20,"Wissam Smayra",,
30,tt11555492,2025-10-11,2025-10-11,,"Farha","Farha",https://www.imdb.com/title/tt11555492/,Movie,8.0,92,2021,"Drama",90624,2022-12-01,"Darin J. Sallam",8,2025-02-09
31,tt16579020,2025-10-11,2025-10-11,,"Al Hob Bitafasiloh","Al Hob Bitafasiloh",https://www.imdb.com/title/tt16579020/,Movie,5.0,105,2023,"Comedy, Musical, Romance",49,2023-02-08,"Karim Al Hussaini",,
32,tt14190894,2025-10-11,2025-10-11,,"Ghodwa","Ghodwa",https://www.imdb.com/title/tt14190894/,Movie,6.3,96,2021,"Drama",228,2021-03-06,"Dhafer L'Abidine",,
33,tt31054427,2025-10-11,2025-10-11,,"Wizzo School","Wizzo School",https://www.imdb.com/title/tt31054427/,Movie,2.7,,2023,"Comedy",30,2023-10-23,"Ali Ragab",,
34,tt23651816,2025-10-11,2025-10-11,,"Kamla","Kamla",https://www.imdb.com/title/tt23651816/,Movie,5.9,97,2022,"Drama",75,2024-02-22,"John Ikram Sawers",,
35,tt18500680,2025-10-11,2025-10-11,,"Route 10","Route 10",https://www.imdb.com/title/tt18500680/,Movie,4.8,82,2022,"Action, Drama, Thriller",936,2022-08-25,"Omar Naim",,
36,tt28306747,2025-10-11,2025-10-11,,"Head to Head","Ras Bras",https://www.imdb.com/title/tt28306747/,Movie,6.1,95,2023,"Comedy, Thriller",3424,2023-08-03,"Malik Nejer",,
37,tt14125322,2025-10-11,2025-10-11,,"For Rent","Lel-Igar",https://www.imdb.com/title/tt14125322/,Movie,6.1,93,2021,"Comedy, Drama",498,2021-06-10,"Islam El Sayed Belal",,
38,tt15467960,2025-10-11,2025-10-11,,"Uncle Naji","Uncle Naji",https://www.imdb.com/title/tt15467960/,Movie,5.4,125,2021,"Action, Comedy",49,2021-10-28,"Ahmed Zain",,
39,tt12725458,2025-10-11,2025-10-11,,"Assembly Paper","Waraqat Jameya",https://www.imdb.com/title/tt12725458/,Movie,5.6,,2020,"Drama",16,2020-07-09,"Ahmad El-Babli",,
40,tt12707248,2025-10-11,2025-10-11,,"Rima","Rima",https://www.imdb.com/title/tt12707248/,Movie,4.3,90,2020,"Drama, Horror, Thriller",132,2020-12-24,"Moataz Hossam",,
41,tt13273728,2025-10-11,2025-10-11,,"Colors of Love","Colors of Love",https://www.imdb.com/title/tt13273728/,Movie,5.6,85,2021,"Drama, Romance",3165,2021-02-05,"Bradley Walsh",,
42,tt28781369,2025-10-11,2025-10-11,,"Istida Wali Amr","Istida Wali Amr",https://www.imdb.com/title/tt28781369/,Movie,,98,2019,"Comedy, Romance",0,2019-12-11,"Ahmed Elbadry",,
