Position,Const,Created,Modified,Description,Title,Original Title,URL,Title Type,IMDb Rating,Runtime (mins),Year,Genres,Num Votes,Release Date,Directors,Your Rating,Date Rated
28,tt0170758,2025-06-11,2025-06-11,,"Rih al awras","Rih al awras",https://www.imdb.com/title/tt0170758/,Movie,6.5,95,1966,"Drama, War",127,1968-11-06,"Mohammed Lakhdar-Hamina",,
29,tt0132386,2025-06-11,2025-06-11,,"Omar Gatlato","Omar Gatlato",https://www.imdb.com/title/tt0132386/,Movie,6.7,90,1977,"Comedy, Drama",201,1977-05-25,"Merzak Allouache",,
30,tt0068225,2025-06-11,2025-06-11,,"The Sparrow","Al-asfour",https://www.imdb.com/title/tt0068225/,Movie,6.9,105,1972,"Drama",434,1972,"Youssef Chahine",,
31,tt0825236,2025-06-11,2025-06-11,,"Caramel","Sukkar banat",https://www.imdb.com/title/tt0825236/,Movie,7.1,95,2007,"Comedy, Drama, Romance",15094,2007-08-09,"Nadine Labaki",,
32,tt0425321,2025-06-11,2025-06-11,,"The Yacoubian Building","Omaret yakobean",https://www.imdb.com/title/tt0425321/,Movie,7.5,165,2006,"Drama",7696,2006-06-21,"Marwan Hamed",,
33,tt0083703,2025-06-11,2025-06-11,,"The Bus Driver","Sawwaq el-Utubis",https://www.imdb.com/title/tt0083703/,Movie,7.8,107,1982,"Drama",867,1982-07-11,"Atef El-Tayeb",,
34,tt0355521,2025-06-11,2025-06-11,,"El haram","El haram",https://www.imdb.com/title/tt0355521/,Movie,7.6,105,1965,"Drama",676,1965-03-03,"Henry Barakat",,
35,tt0076663,2025-06-11,2025-06-11,,"The Water-Carrier Is Dead","Al-saqqa mat",https://www.imdb.com/title/tt0076663/,Movie,7.5,100,1977,"Drama",336,1977-11-20,"Salah Abouseif",,
36,tt0291771,2025-06-11,2025-06-11,,"Al-boustaguy","Al-boustaguy",https://www.imdb.com/title/tt0291771/,Movie,7.2,114,1968,"Drama",371,1968-04-15,"Hussein Kamal",,
37,tt0329253,2025-06-11,2025-06-11,,"The Massacre of Kafr Kassem","Kafr kasem",https://www.imdb.com/title/tt0329253/,Movie,6.6,108,1975,"Drama",84,1975-01,"Borhane Alaouié",,
38,tt1772424,2025-06-11,2025-06-11,,"Where Do We Go Now?","Et maintenant on va où?",https://www.imdb.com/title/tt1772424/,Movie,7.4,110,2011,"Comedy, Drama",13938,2011-09-14,"Nadine Labaki",,
39,tt0074168,2025-06-11,2025-06-11,,"Return of the Prodigal Son","Awdat al ibn al dal",https://www.imdb.com/title/tt0074168/,Movie,7.1,120,1978,"Crime, Drama, Musical",1038,1976-09-24,"Youssef Chahine",,
40,tt3084114,2025-06-11,2025-06-11,,"The Innocent","Al Baree'",https://www.imdb.com/title/tt3084114/,Movie,8.2,110,1986,"Drama, Thriller",1693,1986-08-15,"Atef El-Tayeb",,
41,tt0406551,2025-06-11,2025-06-11,,"Bab el shams","Bab el shams",https://www.imdb.com/title/tt0406551/,Movie,7.7,278,2004,"Romance, Drama, War",436,2005-01-19,"Yousry Nasrallah",,
42,tt0119629,2025-06-11,2025-06-11,,"Destiny","Al-massir",https://www.imdb.com/title/tt0119629/,Movie,7.1,135,1997,"Comedy, Drama, History, Musical, Romance",3386,1998-10-16,"Youssef Chahine",,
43,tt3359808,2025-06-11,2025-06-11,,"Hallaq darb al-foauqara","Hallaq darb al-foauqara",https://www.imdb.com/title/tt3359808/,Movie,5.5,105,1982,"Drama",23,,"Mohamed Reggab",,
44,tt2258858,2025-06-11,2025-06-11,,"Wadjda","Wadjda",https://www.imdb.com/title/tt2258858/,Movie,7.5,98,2012,"Comedy, Drama",22080,2013-05-16,"Haifaa Al-Mansour",10,2025-06-23
45,tt0455950,2025-06-11,2025-06-11,,"A Flood in Baath Country","A Flood in Baath Country",https://www.imdb.com/title/tt0455950/,Movie,7.3,46,2005,"Documentary",160,2005-04-23,"Omar Amiralay",,
46,tt0107337,2025-06-11,2025-06-11,,"Al-kompars","Al-kompars",https://www.imdb.com/title/tt0107337/,Movie,7.7,100,1993,"Comedy, Drama, Romance",178,,"Nabil Maleh",,
47,tt0424261,2025-06-11,2025-06-11,,"Al malaika la tuhaliq fi al-dar albayda","Al malaika la tuhaliq fi al-dar albayda",https://www.imdb.com/title/tt0424261/,Movie,7.5,94,2004,"Comedy, Drama",66,2005-06-10,"Mohamed Asli",,
48,tt0115895,2025-06-11,2025-06-11,,"Chronicle of a Disappearance","Segell ikhtifa",https://www.imdb.com/title/tt0115895/,Movie,7.0,88,1996,"Drama",949,1996,"Elia Suleiman",,
49,tt0233234,2025-06-11,2025-06-11,,"Land of Fear","Ardh el-Khof",https://www.imdb.com/title/tt0233234/,Movie,8.2,142,1999,"Crime, Drama, Thriller",2196,2000-03-15,"Daoud Abdel Sayed",,
50,tt0487419,2025-06-11,2025-06-11,,"The Secret of the Grain","La graine et le mulet",https://www.imdb.com/title/tt0487419/,Movie,7.4,151,2007,"Drama",8141,2007-12-12,"Abdellatif Kechiche",,
51,tt0062519,2025-06-11,2025-06-11,,"The Second Wife","Al-zawja al-thaniya",https://www.imdb.com/title/tt0062519/,Movie,7.8,105,1967,"Drama",1033,1967-10-16,"Salah Abouseif",,
52,tt0292217,2025-06-11,2025-06-11,,"The Golden Horseshoes","Safa'ih min dhahab",https://www.imdb.com/title/tt0292217/,Movie,7.1,104,1989,"Drama",54,1995-09-27,"Nouri Bouzid",,
53,tt0084492,2025-06-11,2025-06-11,,"Little Wars","Les petites guerres",https://www.imdb.com/title/tt0084492/,Movie,6.2,108,1982,"Drama, War",206,1983-02-09,"Maroun Bagdadi",,
54,tt0419473,2025-06-11,2025-06-11,,"I Love Cinema","Baheb el cima",https://www.imdb.com/title/tt0419473/,Movie,6.6,125,2004,"Drama, Comedy",1558,2004-06-09,"Osama Fawzy",,
55,tt0233175,2025-06-11,2025-06-11,,"Al hayatt al yawmiyah fi quariah suriyah","Al hayatt al yawmiyah fi quariah suriyah",https://www.imdb.com/title/tt0233175/,Movie,7.2,80,1976,"Documentary",108,1976-06,"Omar Amiralay",,
56,tt2271153,2025-06-11,2025-06-11,,"Al-Qahira","Al-Qahira",https://www.imdb.com/title/tt2271153/,Movie,,,2005,"Documentary",0,2005-08-06,"Davide Sacchetti",,
57,tt0444182,2025-06-11,2025-06-11,,"Days of Glory","Indigènes",https://www.imdb.com/title/tt0444182/,Movie,7.0,120,2006,"Drama, War",15477,2006-09-27,"Rachid Bouchareb",,
58,tt0101600,2025-06-11,2025-06-11,,"The Dove's Lost Necklace","Le collier perdu de la colombe",https://www.imdb.com/title/tt0101600/,Movie,7.0,86,1991,"Drama, Family, Fantasy, Romance",569,1994-03-30,"Nacer Khemir",,
59,tt0150392,2025-06-11,2025-06-11,,"Ahlam Hind wa Kamilya","Ahlam Hind wa Kamilya",https://www.imdb.com/title/tt0150392/,Movie,7.1,109,1988,"Drama, Romance",661,1988-04-07,"Mohamed Khan",,
60,tt0361670,2025-06-11,2025-06-11,,"The Great Journey","Le grand voyage",https://www.imdb.com/title/tt0361670/,Movie,7.2,108,2004,"Drama, Romance",2633,2004-11-24,"Ismaël Ferroukhi",,
61,tt2929940,2025-06-11,2025-06-11,,"Assarab","Assarab",https://www.imdb.com/title/tt2929940/,Movie,7.2,100,1979,"Drama",44,1982-05-12,"Ahmed Bouanani",,
62,tt0970427,2025-06-11,2025-06-11,,"Karnak Café","Al karnak",https://www.imdb.com/title/tt0970427/,Movie,7.3,143,1975,"Drama",803,1975,"Ali Badr Khan",,
63,tt0275209,2025-06-11,2025-06-11,,"El azima","El azima",https://www.imdb.com/title/tt0275209/,Movie,7.2,108,1939,"Drama, Musical, Romance",349,1939-11-06,"Kamal Selim",,
64,tt0325826,2025-06-11,2025-06-11,,"Mille mois","Mille mois",https://www.imdb.com/title/tt0325826/,Movie,6.1,124,2003,"Drama",268,2003-10-01,"Faouzi Bensaïdi",,
65,tt0086934,2025-06-11,2025-06-11,,"Wanderers of the Desert","El-haimoune",https://www.imdb.com/title/tt0086934/,Movie,6.8,95,1984,"Drama, Fantasy, Mystery",720,1986-04-30,"Nacer Khemir",,
66,tt0342396,2025-06-11,2025-06-11,,"El-Fetiwwah","El-Fetiwwah",https://www.imdb.com/title/tt0342396/,Movie,7.3,122,1957,"Action, Drama, Thriller",407,1957-04-29,"Salah Abouseif",,
67,tt0259738,2025-06-11,2025-06-11,,"Wechma","Wechma",https://www.imdb.com/title/tt0259738/,Movie,6.4,87,1971,,57,1971,"Hamid Benani",,
68,tt1364478,2025-06-11,2025-06-11,,"Casanegra","Casanegra",https://www.imdb.com/title/tt1364478/,Movie,7.2,131,2008,"Drama",1343,2009-05-21,"Nour Eddine Lakhmari",,
69,tt0342512,2025-06-11,2025-06-11,,"Life or Death","Hayat ou maut",https://www.imdb.com/title/tt0342512/,Movie,7.4,75,1954,"Drama, Thriller",392,1954-12-06,"Kamal El Sheikh",,
70,tt0314658,2025-06-11,2025-06-11,,"Bit of Fear","Shey min el khouf",https://www.imdb.com/title/tt0314658/,Movie,8.0,112,1969,"Drama",767,1969-02-03,"Hussein Kamal",,
71,tt0102058,2025-06-11,2025-06-11,,"Out of Life","Hors la vie",https://www.imdb.com/title/tt0102058/,Movie,6.8,97,1991,"Crime, Drama, War",535,1991-05-15,"Maroun Bagdadi",,
72,tt0121278,2025-06-11,2025-06-11,,"Fertile Memory","Al Dhakira al Khasba",https://www.imdb.com/title/tt0121278/,Movie,7.4,99,1981,"Documentary",96,1981-05-15,"Michel Khleifi",,
73,tt0203225,2025-06-11,2025-06-11,,"Bad Day Good Day","Yom Murr Yom Hulw",https://www.imdb.com/title/tt0203225/,Movie,7.5,125,1988,"Drama",330,1988-02-19,"Khairy Beshara",,
74,tt3825116,2025-06-11,2025-06-11,,"Sejnane","Sejnane",https://www.imdb.com/title/tt3825116/,Movie,7.5,110,1974,"Crime, Drama, Mystery",19,1974,"Abdellatif Ben Ammar",,
75,tt3831356,2025-06-11,2025-06-11,,"Al Hodoud","Al Hodoud",https://www.imdb.com/title/tt3831356/,Movie,7.7,98,1984,"Drama, Music, Musical",339,1984,"Duraid Lahham",,
76,tt0102678,2025-06-11,2025-06-11,,"The Beach of Lost Children","Chateh al aftal ad-daï'ne",https://www.imdb.com/title/tt0102678/,Movie,6.3,88,1991,"Drama",39,1992-10-21,"Jillali Ferhati",,
77,tt1090680,2025-06-11,2025-06-11,,"Salt of This Sea","Milh Hadha al-Bahr",https://www.imdb.com/title/tt1090680/,Movie,6.8,109,2008,"Drama, Romance",1611,2008-09-03,"Annemarie Jacir",,
78,tt0356117,2025-06-11,2025-06-11,,"Thartharah fawq el-Nil","Thartharah fawq el-Nil",https://www.imdb.com/title/tt0356117/,Movie,7.7,115,1971,"Drama",844,1971-11-15,"Hussein Kamal",,
79,tt1085799,2025-06-11,2025-06-11,,"Chaos, This Is","Heya fawda",https://www.imdb.com/title/tt1085799/,Movie,7.2,124,2007,"Crime, Drama, Romance",2900,2007-11-28,"Youssef Chahine, Khaled Youssef",,
80,tt2099552,2025-06-11,2025-06-11,,"Al-yazerli","Al-yazerli",https://www.imdb.com/title/tt2099552/,Movie,6.4,95,1974,"Drama",37,1974,"Qais Al-Zubaidi",,
81,tt0049746,2025-06-11,2025-06-11,,"Shabab emraa","Shabab emraa",https://www.imdb.com/title/tt0049746/,Movie,7.5,126,1956,"Drama",619,1956-01-09,"Salah Abouseif, Amin Youssef Ghurab, Ahmed Al Sabaawi",,
82,tt0122125,2025-06-11,2025-06-11,,"The Citadel","El kalaa",https://www.imdb.com/title/tt0122125/,Movie,6.3,96,1988,"Drama",91,1988,"Mohamed Chouikh",,
83,tt1664814,2025-06-11,2025-06-11,,"Messages from the Sea","Rassayel el bahr",https://www.imdb.com/title/tt1664814/,Movie,7.4,133,2010,"Drama, Romance",1997,2010-02-03,"Daoud Abdel Sayed",,
84,tt0110545,2025-06-11,2025-06-11,,"Al-mohager","Al-mohager",https://www.imdb.com/title/tt0110545/,Movie,6.5,129,1994,"Drama",1200,1994-09-26,"Youssef Chahine",,
85,tt1310654,2025-06-11,2025-06-11,,"Mascarades","Mascarades",https://www.imdb.com/title/tt1310654/,Movie,6.6,94,2008,"Comedy",430,2008-12-10,"Lyès Salem",,
86,tt0275290,2025-06-11,2025-06-11,,"Darb al-mahabil","Darb al-mahabil",https://www.imdb.com/title/tt0275290/,Movie,6.6,90,1955,"Drama",109,1955-01-01,"Tewfik Saleh",,
87,tt0327835,2025-06-11,2025-06-11,,"The Street Player","El-Harrif",https://www.imdb.com/title/tt0327835/,Movie,7.6,148,1983,"Drama, Sport",1933,1983-07,"Mohamed Khan",,
88,tt1190858,2025-06-11,2025-06-11,,"Amreeka","Amreeka",https://www.imdb.com/title/tt1190858/,Movie,7.0,96,2009,"Drama",3768,2009-06-17,"Cherien Dabis",,
89,tt0332206,2025-06-11,2025-06-11,,"Lieah ya banafsieg","Lieah ya banafsieg",https://www.imdb.com/title/tt0332206/,Movie,6.6,120,1993,"Drama",119,,"Radwan El-Kashef",,
90,tt0308363,2025-06-11,2025-06-11,,"Waiting for Happiness","Heremakono",https://www.imdb.com/title/tt0308363/,Movie,6.6,90,2002,"Drama, Music",1143,2003-01-15,"Abderrahmane Sissako",,
91,tt0784146,2025-06-11,2025-06-11,,"Watch Out for ZouZou","Khally ballak men ZouZou",https://www.imdb.com/title/tt0784146/,Movie,6.6,132,1972,"Comedy, Musical, Romance",589,1972-11-06,"Hasan El-Emam",,
92,tt0185605,2025-06-11,2025-06-11,,"Phantom Beirut","Ashbah Beyrouth",https://www.imdb.com/title/tt0185605/,Movie,7.0,117,1998,"Drama",84,1999-10-13,"Ghassan Salhab",,
93,tt3334996,2025-06-11,2025-06-11,,"Hena maysara","Hena maysara",https://www.imdb.com/title/tt3334996/,Movie,5.8,127,2007,"Action, Crime, Drama, Thriller",781,2007-06-10,"Khaled Youssef",,
94,tt0109185,2025-06-11,2025-06-11,,"Bab El Oued City","Bab El Oued City",https://www.imdb.com/title/tt0109185/,Movie,6.5,93,1994,"Comedy, Drama",233,1994-11-16,"Merzak Allouache",,
95,tt0102459,2025-06-11,2025-06-11,,"War in the Land of Egypt","Al-moaten Masry",https://www.imdb.com/title/tt0102459/,Movie,7.8,90,1991,"Drama",547,1991-12-23,"Salah Abouseif",,
96,tt1684913,2025-06-11,2025-06-11,,"Microphone","Microphone",https://www.imdb.com/title/tt1684913/,Movie,7.3,120,2010,"Comedy, Drama, Music, Musical",1884,2011-09-29,"Ahmad Abdalla",,
97,tt0095111,2025-06-11,2025-06-11,,"The Escape","El-Huroob",https://www.imdb.com/title/tt0095111/,Movie,7.7,122,1991,"Action, Crime, Drama, Thriller",1282,1991-04-16,"Atef El-Tayeb",,
98,tt0107925,2025-06-11,2025-06-11,,"Oral Messages","Rassaelle Chafahyia",https://www.imdb.com/title/tt0107925/,Movie,7.5,108,1991,"Drama",90,1991,"Abdellatif Abdelhamid",,
99,tt3543172,2025-06-11,2025-06-11,,"Al-fahd","Al-fahd",https://www.imdb.com/title/tt3543172/,Movie,6.5,110,1972,"Drama",44,1972,"Nabil Maleh",,
100,tt0184512,2025-06-11,2025-06-11,,"The Flirtation of Girls","Ghazal el-Banat",https://www.imdb.com/title/tt0184512/,Movie,7.6,120,1949,"Comedy, Musical, Romance",632,1996,"Anwar Wagdi",,
101,tt1415290,2025-06-11,2025-06-11,,"Son of Babylon","Syn Babilonu",https://www.imdb.com/title/tt1415290/,Movie,7.2,100,2009,"Drama",1590,2011-02-11,"Mohamed Al Daradji",,
102,tt0107514,2025-06-11,2025-06-11,,"Mercedes","Marcides",https://www.imdb.com/title/tt0107514/,Movie,5.9,108,1993,"Drama",197,1993-08,"Yousry Nasrallah",,
103,tt0075241,2025-06-11,2025-06-11,,"Sun of the Hyenas","Soleil des hyènes",https://www.imdb.com/title/tt0075241/,Movie,7.1,104,1977,"Drama",43,1978-03-02,"Ridha Behi",,
104,tt2443734,2025-06-11,2025-06-11,,"Coming Forth by Day","Al-khoroug lel-nahar",https://www.imdb.com/title/tt2443734/,Movie,6.3,96,2012,"Drama",309,2012-10-18,"Hala Lotfy",,
1,tt0013807,2025-06-11,2025-06-11,,"Lao gong zhi ai qing","Lao gong zhi ai qing",https://www.imdb.com/title/tt0013807/,Short,6.4,30,1922,"Short, Comedy, Romance",321,1922-03-08,"Shichuan Zhang",,
2,tt0121890,2025-06-11,2025-06-11,,"Xiao Wanyi","Xiao Wanyi",https://www.imdb.com/title/tt0121890/,Movie,7.0,114,1933,"Drama, War",242,1933-10-10,"Yu Sun",,
3,tt0209510,2025-06-11,2025-06-11,,"Twin Sisters","Zi mei hua",https://www.imdb.com/title/tt0209510/,Movie,6.1,82,1934,"Drama",113,1934-02-13,"Zhengqiu Zheng",,
4,tt0195256,2025-06-11,2025-06-11,,"The Goddess","Shen nu",https://www.imdb.com/title/tt0195256/,Movie,7.7,85,1934,"Drama",2712,1934,"Yonggang Wu",,
5,tt1002784,2025-06-11,2025-06-11,,"Yu guang qu","Yu guang qu",https://www.imdb.com/title/tt1002784/,Movie,6.4,56,1934,"Drama",151,1934-06-14,"Chusheng Cai",,
6,tt0121180,2025-06-11,2025-06-11,,"The Big Road","Dalu",https://www.imdb.com/title/tt0121180/,Movie,6.6,104,1935,"Comedy, Musical, Drama, War",349,2016-05-31,"Yu Sun",,
7,tt0183828,2025-06-11,2025-06-11,,"Street Angel","Ma lu tian shi",https://www.imdb.com/title/tt0183828/,Movie,7.0,91,1937,"Comedy, Drama",997,1937,"Muzhi Yuan",,
8,tt0206442,2025-06-11,2025-06-11,,"Song at Midnight","Ye ban ge sheng",https://www.imdb.com/title/tt0206442/,Movie,6.1,124,1937,"Horror, Romance",1032,1937-03-25,"Weibang Ma-Xu",,
9,tt0195260,2025-06-11,2025-06-11,,"Crossroads","Shi zi jie tou",https://www.imdb.com/title/tt0195260/,Movie,6.7,110,1937,"Comedy, Drama, Romance",193,1937-04-15,"Xiling Shen",,
10,tt0040009,2025-06-11,2025-06-11,,"The Spring River Flows East","Yi jiang chun shui xiang dong liu",https://www.imdb.com/title/tt0040009/,Movie,7.3,192,1947,"Drama, War",394,1947,"Chusheng Cai, Junli Zheng",,
11,tt0477890,2025-06-11,2025-06-11,,"Long Live the Missus!","Taitai Wansui",https://www.imdb.com/title/tt0477890/,Movie,7.1,112,1947,"Comedy, Drama, Romance",196,1947,"Hu Sang",,
12,tt0189219,2025-06-11,2025-06-11,,"Spring in a Small Town","Xiao cheng zhi chun",https://www.imdb.com/title/tt0189219/,Movie,7.3,98,1948,"Drama, Romance",3612,1948,"Mu Fei",,
13,tt0195402,2025-06-11,2025-06-11,,"Wanjia denghuo","Wanjia denghuo",https://www.imdb.com/title/tt0195402/,Movie,7.1,124,1948,"Drama",164,1948,"Fu Shen",,
14,tt0042054,2025-06-11,2025-06-11,,"Crows and Sparrows","Wuya yu maque",https://www.imdb.com/title/tt0042054/,Movie,7.2,113,1949,"Drama",351,1949-01-11,"Junli Zheng",,
15,tt0470084,2025-06-11,2025-06-11,,"The Winter of Three Hairs","San Mao liu lang ji",https://www.imdb.com/title/tt0470084/,Movie,6.6,74,1949,"Comedy, Drama",207,1949-12,"Gong Yan, Ming Zhao",,
16,tt0205345,2025-06-11,2025-06-11,,"Sorrows of the Forbidden City","Qing gong mi shi",https://www.imdb.com/title/tt0205345/,Movie,6.9,120,1948,"Drama, History",69,1948-11-11,"Shilin Zhu",,
17,tt0043139,2025-06-11,2025-06-11,,"Life of a Beijing Policeman","Wo zhe yi bei zi",https://www.imdb.com/title/tt0043139/,Movie,7.3,120,1950,"Drama, History",231,1950-10,"Hui Shi",,
18,tt0457630,2025-06-11,2025-06-11,,"The Life of Wu Xun","Wu Xun zhuan",https://www.imdb.com/title/tt0457630/,Movie,6.9,208,1951,"Drama",70,1951-02-21,"Yu Sun",,
19,tt0193622,2025-06-11,2025-06-11,,"In the Face of Demolition","Wei lou chun xiao",https://www.imdb.com/title/tt0193622/,Movie,6.6,130,1953,"Drama",73,1953-11-27,"Tit Lee",,
20,tt0049979,2025-06-11,2025-06-11,,"New Year Sacrifice","Zhu Fu",https://www.imdb.com/title/tt0049979/,Movie,6.8,100,1956,"Drama",189,1956-10-19,"Hu Sang",,
21,tt0211498,2025-06-11,2025-06-11,,"Mambo Girl","Man Bo nu lang",https://www.imdb.com/title/tt0211498/,Movie,6.1,91,1957,"Drama, Romance",125,1957-03-06,"Wen Yi",,
22,tt0205116,2025-06-11,2025-06-11,,"Hao men ye yan","Hao men ye yan",https://www.imdb.com/title/tt0205116/,Movie,6.1,,1959,"Comedy",9,1959-07-15,"Chi-Hung Law, Sun-Fung Lee, Tit Lee, Wui Ng",,
23,tt0053010,2025-06-11,2025-06-11,,"Lin Zexu","Lin Zexu",https://www.imdb.com/title/tt0053010/,Movie,6.3,102,1959,"Drama, History, War",133,1959-09-25,"Fan Cen, Junli Zheng",,
24,tt0470423,2025-06-11,2025-06-11,,"The Lin Family Shop","Lin jia pu zi",https://www.imdb.com/title/tt0470423/,Movie,7.2,85,1959,"Drama",170,1959-10-06,"Choui Khoua",,
25,tt0199156,2025-06-11,2025-06-11,,"The Wild, Wild Rose","Ye mei gui zhi lian",https://www.imdb.com/title/tt0199156/,Movie,7.1,128,1960,"Musical",217,1960-10-04,"Tian-Lin Wang",,
26,tt0053878,2025-06-11,2025-06-11,,"The Great Devotion","Ke lian tian xia fu mu xin",https://www.imdb.com/title/tt0053878/,Movie,7.2,98,1960,"Drama",44,1960-08-04,"Yuen Chor",,
27,tt0054034,2025-06-11,2025-06-11,,"Third Sister Liu","Liu san jie",https://www.imdb.com/title/tt0054034/,Movie,7.4,117,1962,"Musical",220,1962-07-12,"Li Su",,
28,tt0472622,2025-06-11,2025-06-11,,"The Red Detachment of Women","Hong se niang zi jun",https://www.imdb.com/title/tt0472622/,Movie,7.0,92,1961,"Drama, War",391,1961,"Jin Xie",,
